13	131
13	140
43	138
13	126
22	131
94	126
126	137
126	140
94	140
137	140
44	88
22	131
126	137
94	140
126	140
137	140
13	140
26	42
22	26
94	126
33	140
26	131
13	126
126	128
43	138
26	131
22	26
94	126
126	137
94	140
126	140
137	140
13	140
13	126
33	140
88	140
131	140
13	140
126	140
126	137
94	126
13	126
30	43
94	140
137	140
22	140
26	140
33	140
131	140
88	140
33	140
131	140
30	43
126	137
94	126
13	33
13	140
13	126
94	140
126	140
88	140
137	140
64	126
57	116
13	137
13	94
13	126
94	126
126	137
126	140
13	140
94	140
137	140
26	126
131	140
137	140
94	140
94	126
33	116
33	140
126	140
13	126
126	137
16	70
34	103
23	33
43	60
13	140
33	126
22	43
30	130
111	125
31	125
72	125
34	125
125	138
126	128
30	138
16	128
16	127
33	44
85	138
3	16
54	125
56	125
125	143
77	138
16	70
134	138
85	138
30	138
33	140
131	140
33	44
43	142
34	103
94	126
88	125
57	138
30	134
15	75
43	66
16	144
16	127
30	130
126	137
94	140
13	140
137	140
126	140
121	130
13	126
109	140
67	140
130	132
22	140
72	125
17	59
46	59
43	60
30	77
3	16
16	128
44	125
87	125
87	88
59	87
87	128
76	87
87	122
24	87
87	138
64	87
131	140
33	140
126	140
30	138
34	138
88	140
94	126
126	137
16	70
13	88
15	68
30	77
130	134
130	138
30	130
130	142
100	130
130	132
89	130
116	130
80	130
121	130
134	138
30	134
34	103
94	140
137	140
13	140
44	88
13	126
43	138
85	138
16	128
30	43
77	138
33	116
30	89
13	137
13	94
88	113
88	128
46	88
87	88
68	88
64	88
16	127
44	125
109	140
67	140
23	140
16	128
16	78
126	137
13	137
77	138
134	138
85	138
13	94
33	140
131	140
36	140
16	70
88	140
13	140
30	134
130	138
30	138
94	126
94	140
126	140
137	140
13	33
34	103
70	128
13	126
44	125
117	125
16	127
30	77
16	66
67	140
109	140
23	140
43	138
76	88
59	88
88	117
44	88
30	130
111	138
64	65
64	108
3	16
103	138
34	138
59	87
30	77
13	126
16	127
16	70
13	94
43	60
57	138
94	137
126	137
13	137
137	140
26	137
87	88
83	113
64	87
16	144
40	56
30	130
130	138
34	103
13	131
30	138
30	121
13	140
26	131
94	126
64	108
31	64
130	132
130	142
121	130
130	134
89	130
100	130
116	130
80	130
111	138
34	60
126	140
25	138
13	26
4	64
89	138
30	134
22	26
16	78
94	140
59	87
46	87
131	140
104	126
26	78
13	33
43	138
16	128
43	97
13	88
64	113
15	68
33	140
26	94
16	70
94	140
33	140
131	140
13	33
13	137
13	140
137	140
126	140
126	137
79	126
13	126
34	103
88	125
13	131
30	130
116	130
88	113
30	138
43	138
43	66
30	134
30	121
26	78
130	138
30	77
134	138
77	138
89	138
7	65
15	68
26	131
121	130
130	132
130	142
80	130
130	134
100	130
89	130
22	26
16	127
88	140
43	97
13	126
59	125
13	137
26	78
126	137
88	125
33	140
94	140
131	140
13	140
126	140
26	131
137	140
43	97
88	140
53	145
34	103
57	138
53	103
30	138
109	140
22	140
13	131
64	87
13	33
26	137
13	94
30	134
30	77
130	132
116	130
111	138
16	127
16	98
10	128
53	136
22	26
43	138
77	138
130	138
134	138
121	140
16	70
113	127
30	121
16	128
30	130
16	78
121	146
58	69
83	126
108	126
6	15
4	64
44	88
4	64
16	78
16	70
16	127
34	103
31	37
94	140
131	140
33	140
126	140
13	140
137	140
31	64
88	140
77	138
130	138
134	138
77	105
22	26
26	131
13	126
13	137
10	26
4	44
30	138
30	134
64	87
30	77
57	138
57	130
57	134
57	116
30	130
85	138
105	138
88	128
26	43
4	88
53	107
53	145
16	66
57	100
87	128
130	134
121	130
130	142
130	132
89	130
31	140
58	69
3	16
16	128
72	78
126	137
4	140
77	85
85	105
78	144
116	130
80	130
100	130
22	131
22	140
34	103
64	108
131	140
94	140
33	140
77	130
121	130
130	138
85	130
89	130
130	132
30	130
105	130
130	142
25	130
80	130
13	140
77	105
15	68
10	128
13	126
4	64
126	140
137	140
88	140
4	140
126	137
57	116
80	85
80	134
77	80
80	105
22	26
26	131
64	87
44	64
134	138
107	128
30	138
120	125
55	125
54	125
72	125
16	70
77	138
85	138
105	138
87	88
4	87
46	87
30	85
30	134
28	69
64	128
108	128
13	133
133	137
133	140
126	133
7	132
77	85
85	105
113	128
30	142
64	88
26	97
26	43
64	113
64	83
44	128
43	138
10	26
57	90
90	100
4	88
28	58
28	63
18	118
70	128
3	128
16	128
127	128
83	128
60	128
53	145
88	125
74	126
54	78
16	78
16	127
16	98
63	69
31	138
37	138
111	138
43	60
26	128
31	37
57	100
30	77
13	33
22	131
24	130
130	134
34	98
3	16
57	118
16	127
111	138
131	140
94	140
44	117
34	113
57	116
57	100
24	138
85	138
105	138
89	138
57	138
43	97
34	103
126	133
126	140
16	70
30	130
30	57
13	140
133	140
137	140
133	137
16	66
57	77
13	33
57	118
17	57
30	77
33	67
22	26
57	90
90	100
64	140
29	69
116	130
22	140
26	131
126	137
28	69
43	138
109	140
67	140
23	140
60	128
64	128
13	126
34	55
83	113
64	88
134	138
77	138
30	138
26	128
43	143
44	64
74	126
26	97
113	145
107	113
10	66
66	128
37	138
30	85
30	134
6	15
15	68
16	78
77	134
105	134
64	108
44	88
4	44
74	133
64	126
60	64
31	64
37	64
107	128
10	128
22	54
54	66
4	64
